[0.34] 大家好
[7004.41] 那亮宝石不错吧
[7005.67] 亮宝石科挂也会死啊
[7006.83] 亮宝石
[7011.98] 我先扫
[7017.46] 好又有玄人走
[7018.34] 他不跟我拼
[7019.18] 那你上谁啊
[7020.38] QA不死了吗
[7021.58] QAQA大哥
[7022.3] 你残血
[7022.66] 你在这给我搞
[7023.3] 搞什么搞
[7023.96] 那扫墓给他扫死
[7025.69] QA就死了
[7026.69] 你不愿意拼速也不行啊
[7027.69] 你QA什么耐久
[7028.53] 那不忽略不计吗
[7029.49] 你还是要跟我拼速
[7030.49] 不需要进入害啊
[7031.33] 那个恶习恶习也接不了啊
[7032.91] 然后这边把那个谁杀了
[7034.67] 把机器人杀了
[7038.2] 他其实是个假装的空间队
[7040.5] 像那个长啊
[7042] 那个叫什么来着
[7042.68] 耗胜毛蟹啊
[7043.28] 耗胜毛蟹
[7043.8] 还有钢巴必虾
[7044.98] 虾兵蟹将都不上的
[7047.49] 他上的是超高速啊
[7048.89] 维京一位玄玉和KA还挺快
[7051.89] 你还不是要跟我拼速啊
[7052.77] 兄弟他刚锁了冲动是吧啊
[7055.08] 锁冲动
[7055.48] 他不好意思拼速
[7056.38] 螳螂来了
[7057.14] 螳螂的话没关系啊
[7058.12] 我扫墓一下一个只要我们扫了
[7059.44] 他就赢了啊
[7060.65] 我再给你看一遍啊
[7062.33] 我再说一遍
[7062.85] 我是极度上一把
[7063.69] 我已经拼输了
[7064.41] 我不可能因为两把都拼输
[7065.77] 拼拼拼速拼输嘛
[7067.29] 扫墓哎
[7070.74] 扫墓这个一尾玄羽
[7072.74] 然后这边的话当然是力量宝石点这个螳螂啊
[7076.22] 就是这样
[7078.79] 子弹全无所谓
[7079.83] 这都无所谓啊
[7080.51] 完全无所谓
[7085.98] 两把都是这样
[7087.38] 我这游戏你不能这样啊
[7090.7] 我连续两把全部都是因为扫墓跟他拼输
[7093.7] 我我扫墓不就赢了吗
[7094.78] 我随便赢了
[7095.64] 对不对
[7096.14] 随便赢
[7099.32] 你这能量枪打他也没用啊
[7100.72] 打他他弹了两个子弹拳
[7101.76] 你不死了
[7102.46] 你怎么这么这这这强行输两把呀
[7107.97] 我永远是极速的
[7109.21] 我永远都拼不赢人家吗
[7111.61] 凭啥都是他先扫啊
[7120.5] 我都掉下去了
[7121.5] 居然就这连续
[7128.42] 那这极速它意义何在啊
[7131.84] 业务学就是要极速才能跟人家对面拼呐
[7141.48] 高速化学对的还是一样的啊
[7143.04] 那高速队我们就这样
[7144.14] 后面又有悬鱼
[7145.04] 有没有跟我批速的啊
[7145.92] 没有了啊
[7146.74] 他这些人都打不过谁呢
[7148.32] 打不过外喷呐
[7150.129] 老是想直接选就行了
[7151.329] 秒选就行了
[7153.26] 刚你赢你赢两把
[7154.5] 我是在那个一级
[7155.7] 然后一半是不是你赢两把就涨上去了
[7157.72] 结果输两把再掉没了
[7159.87] 他一个圈嘛
[7161.05] 是不是啊
[7161.63] 我们本来就占了一半了
[7163.17] 然后你赢两把就涨上去了
[7164.83] 输两把就掉下来了
[7165.71] 一念之间你要再赢四把才行啊
[7184.64] 搞快点搞快点
[7187.26] 这不纯耽误时间吗
[7190.02] 这是马文化世界龙啊
[7190.94] 直接点他
[7192.6] 你要击掌就击掌啊
[7193.68] 机长无所谓啊
[7195.6] 机长杀得了我们吗
[7196.48] 可能杀得了我们
[7200.04] 后面是又一玄羽啊
[7204.68] 顺风必须开这边力量宝石
[7207.27] 直接点他的这个化石
[7208.95] 翼龙还是化石龙
[7209.67] 威胁很大
[7209.99] 他可能是马上化世龙啊
[7211.13] 然后机长人家双翼把我们点了
[7212.43] 有可能
[7212.75] 但是有没有可能非常尼会保护呢
[7214.54] 当然我们佛妖精没保护啊
[7216.2] 佛妖精是加满血
[7217.38] 加了很多物防
[7220.04] 这俩是超高速啊
[7221.52] 化形大牛拉
[7222.6] 这个太超高速了
[7224.16] 不过如果你打我们的话
[7225.8] 会撒这个毒
[7226.56] 满地啊
[7226.96] 赌满地
[7227.32] 对你后排的后排是假面
[7228.62] 应该是哇
[7229.52] 这个太高速了吧
[7231.73] 大扭拉
[7232.53] 白色香草化石龙马拉
[7233.81] 然后假面围巾
[7234.73] 如果是
[7235.31] 那你这个是宇宙最快啊
[7236.77] 你的队伍啊非常的高速
[7238.68] 现在都速度都高成这样了嘛
[7243.4] 好果然是马和化石龙没毛病啊
[7245.22] 肯定是要机长加上干我们
[7246.94] 那这个其实没有问题啊
[7248.36] 那为啥没问题呢
[7249.36] 我们只要点了他就行了啊
[7251.08] 然后等我冲这个大牛蛙啊
[7254.88] 他机长拍风妖精要杀风妖精了啊
[7256.72] 那看来非常金
[7257.4] 凶多吉少了
[7258.36] 然后他点杀风妖精嘛啊他先开顺风
[7262.06] 那这个是很蠢的
[7263.02] 你杀你这么打的话
[7264.5] 那我等会不是也开顺风吗
[7266.96] 那练宝石点一下
[7268.56] 直接点死了
[7269.92] 这化溪龙脆啊
[7272.11] 然后我再开顺风是吧
[7273.35] 我随时开顺风啊
[7274.49] 你这个这样好吗
[7276.31] 这样
[7280.64] 看他下一只是谁
[7281.64] 是不是假喵啊
[7282.7] 假喵有三卷姬啊
[7290.38] 因为他还是怕风妖精保护啊
[7291.98] 封妖精保护分香精
[7294.22] 我们这个是因为没带保护嘛
[7296.66] 带了个戏法空间
[7297.98] 否则的话肯定带保护
[7305.72] 啊果然是捡标啊
[7306.88] 捡边没关系啊
[7307.8] 捡边一个木炸弹不死了吗
[7309.04] 简喵这里我也顺风
[7312.8] 啊不顺风了啊
[7314.22] 再来一次
[7316.7] 大你妈这边问炸弹呃
[7320.4] 他是什么
[7321.24] 冰冰炫是吧
[7322.64] 亮宝石啊
[7323.56] 他如果30级的话
[7324.52] 30级的话
[7324.92] 我们亮宝石点比较好
[7327.66] 再来一次
[7328.3] 大牛妈一辈子去那个啥好
[7331.28] 再来一次
[7331.6] 你一辈子击掌吗
[7332.32] 你喜欢击掌就击掌
[7333.08] 我不开顺风
[7333.72] 我开了也没你快是吧
[7334.72] 我开什么开啊
[7335.36] 我开了不也没你快吗
[7336.82] 你是宇宙最快
[7337.78] 我知道那击掌失败
[7339.56] 如果这个假喵死了
[7340.74] 你凿了变变什么三连击啊
[7343.09] 没有啊
[7343.41] 拍路啊牌路反正他变都是变抵抗的啊
[7346.87] 那拍一下金光花
[7348.15] 那撒个动漫地啊
[7351.03] 他现在是恶习
[7354.32] 我们不着急
[7355.16] 开顺风啊
[7355.84] 亮宝石点一下
[7356.64] 你看乌鸦也点不死他呀
[7358.88] 那大牛蛙就会下去啊
[7359.84] 大牛蛙下去换谁换最后一只魂虫啊
[7363.9] 不着急啊
[7364.72] 别浪之力
[7367.02] 蚊虫的话
[7367.5] 力量宝石点呗
[7369.73] 最后这应该是火神虫啊
[7371.05] 我觉得你觉得嘞点大
[7374.09] 你拉走你的顺风都要停了
[7377.22] 我还没开顺风呢哈整了半天我还没开顺风啊
[7385.4] 好大尼拉
[7386.2] 百分之百走啊
[7386.92] 因为他击掌奇袭
[7387.76] 他不可能一辈子这击掌啊
[7389.1] 好吧
[7389.56] 是鼠鼠啊哈是鼠鼠
[7390.8] 原来原来是鼠鼠
[7392.44] 叔叔中过毒
[7394.31] 叔叔怎么在后排这边继续拍路
[7397.85] 好拍死这个金光花
[7399.45] 那拍死金光花的话
[7400.67] 我们就月亮自己把他打死啊
[7406.82] 啊原来自己红色假面
[7410.01] 快快快快快
[7411.33] 这么着急吗
[7412.57] 唉着急很着急
[7417.36] 属鼠的话中毒中毒
[7420.94] 然后直接冲了这个谁就行了
[7422.8] 又有谁一上来直接把那谁冲了
[7424.84] 直接把他的这个大牛蛙给冲了
[7431.78] 巴尼拉
[7432.42] 如果击掌的话
[7433.6] 你现在有顺风嘛
[7434.86] 但是你打不到一位玄鱼啊
[7437.77] 我也顺风了
[7438.91] 你的顺风要停了
[7440.05] 我的顺风又来了
[7441.21] 这边直接冲了
[7442.63] 拜拜大牛了
[7445.01] 他有队友守护啊
[7445.93] 接得了
[7454.66] 鼠鼠没有输出
[7455.62] 不用管他嘛
[7456.42] 他分里面也咬不到一尾玄鱼啊
[7458.06] 一尾玄鱼就无敌了啊
[7459.62] 对面看我妈当然也没问题啊
[7464] 不让你顺风
[7465.96] 那就把叔叔给冲了
[7470.48] 这边直接冲了
[7471.5] 我们也有顺丰
[7472.16] 我围巾比他快一下上去
[7473.72] 叔叔当场没死
[7474.68] 毒死嘞
[7475.28] 因为刚才堵满地撒了嘛啊文有果呀
[7480.09] 可以呀
[7480.53] 鼠鼠带文有我啊
[7483.37] 还克这边
[7487.58] 要看能不能刻个睡眠啥的
[7489.38] 没有的话就可以点了
[7490.5] 对面顺风停止了
[7491.26] 我的顺丰没有停
[7511.56] 最后我们还有个外喷呢
[7515.28] 歪喷没耐久
[7518.42] 开空间没有必要开空间啊
[7520.26] 这空间我都没点过
[7526.92] 打还是不到一半
[7528.26] 对面这个大扭拉是不是有一定耐久啊
[7531.8] 说打他还不到一半呢
[7533.48] 这个月亮之力
[7534.44] 我妖精之羽啊
[7536] 佛妖精这个力度还是相当拉的
[7545.66] 快快快
[7549.18] 空气之刃
[7554.6] 他自己点了
[7555.44] 他点不麻烦不麻烦
[7556.44] 这里这里不马嘎
[7557.28] 直接冲他就行了
[7567.78] 看又加1/4左右
[7569.56] 哎呀刚才那个真是连连拼两把速拼输
[7584.58] 什么队啊
[7585.3] 沙包队啊
[7585.78] 沙包队
[7586.14] 那他又是这种啊
[7590.62] 还是一样的啊
[7592.76] 后面宇宙又是谁坏地吧啊他有个鬼剑
[7595.66] 这个鬼剑的话确实比较麻烦
[7598.28] 还有个火一击啊
[7599.57] 呃其实鬼剑的话得去右卫玄去打
[7602.13] 当然影子偷袭的话麻烦了
[7603.33] 影偷袭他会上鬼剑吗
[7606.54] 我不认为他会上鬼剑的
[7608.98] 否则是华帝好啊
[7611.38] 鬼剑的话只能骗他剑形态1234
[7617.22] 因为我们是刑天
[7618.3] 他应该不上鬼剑的
[7623.62] 他因为这个歪喷的话实在是啊地龙岩崩
[7627.34] 斑岩崩
[7627.98] 化石龙岩崩
[7628.94] 这歪喷压力还是比较大的
[7630.46] 他岩崩的人太多了
[7631.809] 他选出的话应该是化氏龙
[7633.529] 然后加上班要有地龙
[7635.609] 要有回击就可以了嘛
[7636.929] 火一击看喷
[7637.809] 完全玩风喷火龙啊
[7639.75] 然后也可以配合地震都行
[7642.71] 所以挺好的
[7644.79] 但是回记我没有进过花嘞
[7647.01] 他这边谁会中毒啊
[7648.69] 呃除了鬼剑
[7651.03] 有三个都会中毒啊
[7652.91] 看他怎么上
[7654.96] 不要犹豫啊
[7655.72] 你选这些就选这些
[7656.74] 对面上好
[7657.6] 果然是洛托姆啊
[7658.44] 直接地震
[7658.84] 那后面是班格拉斯嘛
[7660] 最后只可能是来杯苏茶
[7661.68] 那果然是没带鬼剑啊
[7663.02] 这是好事啊
[7665.31] 那这里直接来个顺风不来
[7667.35] 顺风过热
[7667.83] 我不死了吗
[7673.9] 嘶呃
[7677.84] 不顺风
[7680.72] 还地震
[7683.58] 顺风吧
[7685.46] 力量宝石点还是要点火一击啊
[7688.3] 点火一击好
[7690.15] 顺丰还点了不
[7691.51] 顺风不行
[7692.57] 他地震肯定是要震的
[7694.11] 但是这个可能是围巾回击
[7695.65] 围巾回击
[7696.13] 我这就把他点了围巾火一击啊
[7698.49] 没死
[7698.81] 什么回击啊
[7701.38] 好文有国火一级行
[7702.76] 没问题
[7705.76] 地震还是要震
[7708.28] 那他后面的班格拉斯要中毒
[7712.37] 回击的话
[7713.21] 我们其他人打不动他呀
[7714.37] 必须给他压个血线
[7716.61] 我不打火机
[7717.49] 我也没技能打呀
[7723.54] 毒满地撒一下
[7724.5] 后面的要中毒啊
[7726.55] 他这OA系的直接过热杀了
[7728.15] 我没问题啊
[7728.75] 真没毛病
[7730.59] 可以顺风过热
[7732.81] OK的
[7735.88] 然后花递上就开伞了
[7737.36] 跟他废什么话呀
[7742] 扫墓吗
[7745] 先不扫墓
[7746.08] 先不扫墓啊
[7754.58] 地龙啊地龙接的了吗
[7773.14] 亮宝石
[7777.26] 好地龙走
[7778.18] 换谁吃
[7778.84] 谁来吃
[7779.54] 都得吃啊啊还是有鬼剑
[7781.7] 最后只是班格拉斯
[7782.92] 有鬼剑的
[7783.86] 有鬼剑
[7784.32] 鬼剑能大大立马
[7786.02] 那洛托姆就死
[7788.7] 这是一个围巾地龙吗
[7792.08] 刚我们开顺丰嘛
[7793.12] 所以不知道啊
[7794.1] 那也要轰他
[7795.12] 轰他啊
[7797.47] 卡洛托姆怂一下
[7798.43] 没毛病
[7799.21] 无所谓
[7800.49] 他影子偷袭杀我们啊
[7803.9] 月亮这里轰一炮啊
[7806.81] 嘣伤害可以啊
[7808.77] 有没加特攻
[7812.1] 没有恋爱宝石点
[7817.64] 剩饭鬼剑啊
[7818.64] 剩饭鬼剑
[7819.62] 剩饭鬼剑什么配置啊
[7823.349] 那杀了他啊
[7824.729] 刚才月亮这95就打这么点
[7826.709] 说实话这个伤害确实太低了
[7838] 达德利
[7844.5] 好就点了这个火机
[7853.9] 他最后就是班还得说扫墓
[7860.62] 大得力
[7872.64] 钢炮不行
[7873.44] 钢炮他是特工的剩饭这种的啊
[7877.029] 金门害了吗
[7878.069] 你我是特防148种族啊
[7880.489] 他是特工的
[7881.309] 怎么打得过我啊
[7884.55] 特工的没有影子偷袭啊
[7886.33] 哎呦喂
[7887.51] 我真是服了呀
[7890.75] 148特防种族啊
[7892.39] 跟你开玩笑
[7892.91] 我血量这么健康
[7893.71] 你跟我说你杀的了
[7894.59] 我这不现实啊
[7897.8] 班戈拉斯来直接冲死他呀
[7899.48] 要冲死他
[7901.64] 那中过毒啊
[7903.859] 这里只能锁冲了
[7906.539] 扬伤没关系
[7908.619] 生理冲动嘛
[7916.32] 这边道德里含住鬼剑
[7921.02] 他是特攻鬼剑嘛
[7922.02] 钢炮暗影球搬过来怂一下
[7923.5] 没问题啊
[7924.38] 不会带你偷袭吧
[7928.26] 好你看到没有
[7929.22] 他特攻鬼剑怎么会带隐偷袭呢
[7931.52] 王盾广防暗球钢炮
[7934.36] 经典啊
[7934.88] 剩饭鬼剑
[7936.86] 一口饭一口
[7939.1] 这个啥
[7943.2] 你还是会死啊
[7944.96] 这大道理我一边点一个砍死你
[7947.92] 那这个颁给了他
[7948.92] 接得了适应力冲动吗
[7950.04] 我认为不行啊
[7950.8] 那还要中个毒啊
[7951.88] 你保护你
[7952.48] 还要拖你中毒啊
[7953.28] 你别忘了你顺风停不停
[7955.04] 我都比你快啊
[7957.94] 冲
[7960.43] 达德利
[7961.49] 他这两个死了以后上地龙
[7963.31] 地龙地震能震死我吗
[7967.32] 啊他马上试一试啊
[7968.8] 只能说试一试嗯
[7971.44] 势力冲动威力是248啊
[7973.8] 480
[7978.6] 拜拜没压耐久吧
[7981.12] 这个班格拉斯啊
[7982.32] 死啊肯定死
[7983.559] 这威力太高了
[7984.679] 但是有反伤
[7985.579] 他地龙如果是围巾的话
[7987.119] 那真的是有点难受了
[7988.7] 他围巾比我们快
[7989.82] 给我震的话就清场了
[7991.16] 沙包再砸我一下
[7992.3] 大地得死啊
[7993.639] 刚才看他这个样子
[7995.139] 像是围巾呢
[7996.659] 不是围巾的话
[7997.679] 那不行了
[7998.299] 不是围巾的话啊
[7999.279] 不是围巾也行啊
[8003.7] 啊砸一下难受
[8005.4] 他这边也中毒嘛
[8006.9] 但是金光花主要这里没有保护啊
[8008.86] 金光花没有尖子防守
[8010.6] 哎呀顺风一停的话就难受了
[8013.43] 刚才花1D真难受
[8015.31] 怀帝本来可以继续闪的
[8017.15] 他这个特攻鬼剑根本打不过我们
[8019.15] 我们直接压制他了对吧
[8021.37] 大德力看住鬼剑
[8022.39] 然后这边月亮之力看住这个班格拉斯
[8024.75] 或者地龙都行的
[8026.15] 结果事到如今却这样了
[8030.56] 冲完我也死啊
[8031.88] 除非击中要害或者他违禁地震我就没了
[8034.68] 直接这里没有保护
[8035.68] 没办法
[8039.7] 唯一敌人就点了
[8043.5] 满血冲不死
[8044.5] 好违禁地震没问题
[8045.7] 果然是违禁地震还没死
[8048.46] 那我冲中要害才行呢
[8049.92] 这是我冲完我也会反伤而死嘛
[8054.9] 刚才没法锁扫墓
[8055.98] 你说扫墓
[8056.42] 你打不过这个班格拉斯了啊
[8059.22] 冲
[8061.98] 我也不够点嘞
[8064.309] 啧哎呀
[8065.889] 真是这到后面越往上面
[8068.469] 他这运气又来了啊
[8105.56] 什么队伍啊
[8106.48] 双方直接走起啊
[8107.16] 有大妈啊
[8107.64] 大妈大妈的话
[8109.04] 大妈没关系
[8111.22] 大妈咋了
[8113.73] 大妈唉
[8114.57] 大妈玩疯我们
[8115.41] 但是剩下的人还有个这螳螂
[8118.37] 像螳螂这几个
[8119.77] 那必须得是喷火龙去打呀
[8124.16] 当然选他的金光花啊
[8125.56] 他这个金光肯定是腰带的嘛
[8133.4] 顺风
[8133.92] 然后大大力点他进攻花
[8135.6] 如果他上进攻花
[8136.96] 他也这么上
[8137.72] 他说其实我也和是一样的啊
[8139.36] 顺风保护我这风妖精顺风
[8142.19] 然后金光花打后面的后面一个马拉加一只
[8145.21] 不过他没有右尾玄鱼
[8158.82] 这索尼克粉丝啊哎呀大家看来是同一个道理啊
[8167.6] 顺风加上点了他的金光花吧
[8172.98] 你要开空间了
[8174.02] 不可能开空间的
[8177.7] 我大大力点金光花
[8188.82] 非要进的话
[8189.58] Y喷就可以打呀
[8192.42] 所以优先点金光花
[8196.34] 小心他后面有个填了美后防先制的
[8200.28] 啊当然他也可能是假的啊
[8201.92] 对有可能是假的假的
[8203.88] 我点大DD没不错呀
[8205.12] 大大帝没错吧
[8205.92] 大地地
[8212.8] 你真的假的
[8213.56] 我都点那个达达利亚
[8217.26] 啊对啊
[8217.9] 不是假的
[8218.34] 你看腰带的啊
[8223.58] 四倍克制
[8224.22] 打这么点肯定是假的呀
[8226.87] 假的就假的呗
[8227.97] 这没有关系的啊
[8229.43] 他念一下打出腰带哦
[8232.549] 风妖精呢
[8237.86] 喂我说我开空间
[8239.14] 他说他开空间的啊啊你会玩的
[8241.58] 兄弟
[8242] 你你是懂空间的
[8244.63] 会玩
[8258.979] 金光花在后排
[8261.86] 哎呀他再来一次
[8263.26] 我完了完了
[8263.94] 这下全完了
[8265.06] 这下全完了
[8272.979] 他再念一下
[8277.019] 那只能上外喷嘞
[8286.88] 这死冯小金他还来开红眼
[8293.5] 估计还有上回合
[8299.3] 只能热风了呀
[8300.3] 也没办法
[8309.38] 可能他知道我们这个队啊
[8310.82] 因为他算金光花
[8311.9] 所以我不敢那个啥
[8313.1] 他这边是腰带的嘛
[8314.56] 也不知道啥道具
[8317.6] 谁是腰带的
[8318.74] 不要进进光画
[8319.88] 索拉亚克都有
[8320.48] 可能全是脆皮
[8321.52] 先把这两个打了吧
[8322.74] 哎他后面是马嘎金光环
[8326.86] 马嘎金光环
[8334.08] 翻月亮之力
[8341.24] 这边继续进
[8342.08] 前锁了啊
[8342.72] 锁了你看他围巾他还锁精神强念
[8344.8] 我服了啊
[8345.88] 你锁了
[8346.64] 你在这给我牛什么牛啊
[8348.76] 热风双杀了
[8350.06] 主要双杀了啊
[8351.14] 他也他也他也是
[8352.14] 哎你这给我搞的真是
[8354.95] 那你说如何是好呢
[8357.13] 啊接下来如何是好呢
[8360.1] 看他后面是啥呀
[8362.94] 金光花嘛
[8363.78] 金光花有还有个螳螂吗
[8366.08] 如果是螳螂的话
[8367.52] 那不有说法哎有说法呀
[8369.44] 兄弟哎
[8370.68] 这个有说法来了
[8371.56] 他马个金光换是马格螳螂
[8372.88] 你猜猜你猜猜我买了哪个
[8377.26] 我们看一下啊
[8378.02] 这个顺丰还有一回合
[8381.25] 他肯定赌你怂了
[8382.73] 扫他的墓啊
[8384.77] 扫谁的墓
[8385.45] 扫螳螂目扫的死马
[8397.4] 很能打嘞
[8409.5] 他飞行镜锁了亚克后面金光花和螳螂
[8413.68] 马拉金光还是螳螂啊
[8415.22] 你猜猜我猜不了
[8422.56] 好马哥的是螳螂啊
[8423.92] 原来原来是马哥螳螂
[8430.66] 一个子弹全飞翔
[8431.86] 你接得了吗
[8432.38] 接得了
[8434.18] 螳螂
[8434.58] 怂一下
[8439.54] 哦俩都保护一下
[8441.02] 拖一下这个我的顺风啊
[8444.1] 那这是何意啊
[8447.18] 你保护那我就不保护啦
[8452.52] 你还敢都保护一下呀
[8453.84] 你好大胆子
[8455.93] 魔王松木停了
[8457.27] 那空间不还在吗是吧
[8460.29] 空间还有一回合
[8463.4] 那你早了呀
[8477.9] 对不对
[8479.82] 保护一下啊
[8482.76] 哎这里事到如今只能如此啊
[8490.5] 他会趁机剑舞吗
[8495.06] 啊虫养没问题
[8496.2] 这无所谓
[8499.96] 这边能量球双点啊
[8501.88] 那就再来一次能量球结束嘞
[8504.04] 哎希法空间结束啊
[8505.44] 我们再来一次能量球
[8507.889] 然后加热风看一下常状态
[8511.71] 麒麟还有两回合啊
[8513.15] 其他都结束了
[8515.57] 再来一次能量球
[8517.43] 这边热风清场了
[8520.55] 一辈子点能量球啊
[8522.21] 还点能量球啊
[8523.51] 他和我们一样啊
[8524.929] 再来一次一辈子锁能量球是吧
[8526.129] 你子弹拳是后手子弹拳啊
[8527.569] 因为我们风妖精比你螳螂快啊
[8529.369] 你子弹拳晚了
[8530.469] 一切都晚了
[8531.83] 把子弹全晚了
[8532.87] 然后想力量宝石点
[8533.75] 我这都晚了
[8535.13] 且不说是我们先热风啊
[8537.29] 结束你一辈子点能量球去吧
[8540.989] 我们先热风
[8541.949] 你螳螂也死啊
[8542.95] 如果螳螂死了的话
[8544.31] 就算你骑士你点力量
[8545.47] 你点力量宝石也没有用了
[8546.93] 为啥
[8547.43] 因为又平又扫墓不就得了对吧
[8550.82] 螳螂就阵亡
[8551.7] 螳螂你竟敢硬
[8552.5] 刚我外喷啊
[8553.18] 不上大妈呀
[8555.46] 能量球打不动
[8557.82] 忽略不计点
[8560] 快快快快
[8561] 我要赶紧下一把啊
[8562.34] 哎他没点啊
[8567.12] 就算你点力量宝石
[8568.36] 这里扫墓也已经结束了
[8570.99] 太猥琐了
[8571.71] 还开空间呢
[8572.93] 扫墓
[8577.12] 日光束
[8586.44] 快点啊
[8588.48] 别磨磨蹭蹭的
[8590.6] 赶紧点
[8613.86] 赶紧下一把了
[8614.82] 下一把
[8618.82] 每把操作时间可能都不到一分钟啊
[8620.82] 就点就完事了
[8623.06] 又来重新打
[8624.93] 他
[8625.25] 就应该是就是你从大师掉下来
[8627.93] 就应该掉到高级球啊
[8628.89] 然后四连胜就会上大师
[8630.17] 本来应该这样的
[8631.06] 这个星野他星野说明什么
[8633.04] 说明这个星野根本没打过朱子和剑盾的排位啊
[8635.74] 他说我哪打过这个
[8636.94] 我这根本没打过
[8638.05] 之前他还在这什么采访光里面说我孵过蛋
[8640.45] 你孵个你
[8641.25] 你孵个蛋吧
[8641.89] 好吧嗯
[8645.5] 啊对面是个顺风队啊
[8646.78] 我们也是顺风队
[8647.5] 所以还是这样上啊
[8648.68] 后面扫墓和哎花地好吗
[8651.02] 花地不好
[8651.9] 又是吧
[8652.3] 又是螳螂啊
[8652.94] 又螳螂
[8653.5] 好像就这样啊
[8654.82] 秒选每次都是两三秒就把他这个人选好了
[8659.68] 他的大嘴要看有没有广房
[8661.6] 注意下有没有广房
[8691.08] 唉我选再快也没用
[8692.44] 人家还没选好
[8733.78] 说话啥呀
[8743.68] 宝善影响了宝善
[8744.84] 一会快则返走吧
[8754.1] 呃顺丰开吧
[8755.46] 顺丰肯定是要开的
[8758.56] 然后这边能量球压个血线或者无炸弹也行
[8762.12] 反正都打不死这个宝赛心了
[8763.56] 说实话
[8768.6] 压吧
[8777.3] 能量球
[8780.5] 好顺丰哎呦
[8781.64] 他保赛星是干啥
[8782.66] 你什么意思啊
[8786.72] 你啥意思啊
[8789.57] 哦腰带保赛星会玩啊
[8792.01] 腰带保赛星求雨吗
[8798.28] 啊热水啊热水原来是热水
[8803.14] 他说我不是马克宝C
[8804.38] 我马哥螳螂的
[8805.36] 哎呦
[8805.86] 正好把我烧死
[8806.7] 你说真巧了
[8807.99] 唉我就服这个啊
[8809.23] 直接给你烧死
[8810.07] 这边钢炮一下钢炮都打不死
[8812.11] 金约害了吗
[8816.76] 没有击中要害
[8818.38] 打得死
[8819.06] 这是这合理吗
[8820.76] 我去这个有点唉
[8825.21] 最惨的是直接被双杀了啊
[8826.89] 那正好啊
[8827.79] 那这是好事啊
[8829.13] 这是好事
[8840.28] 这边直接空气之刃嘛
[8852.4] 叫扫墓
[8860.62] 宝胜也得怂一下
[8862.1] 然后等他也在等啊
[8863.6] 在等什么
[8864.3] 等这个
[8867.44] 等那个大嘴鸥嘛
[8870.86] 他等我马了以后
[8872.02] 再那个啥再再抢
[8873.06] 雨天
[8876.66] 宝率先怂一下
[8878.02] 都保护一下嘛
[8881.46] 好多吧
[8882.1] 好好的
[8882.42] 那杀了他
[8883.02] 你死了
[8883.72] 他等卖他卖包三星
[8885.26] 他卖包三星就这个意思也不给我扫
[8889.14] 卖包率性
[8892.56] 我肯定双点的大嘴鸥上不来大嘴鸥
[8895.46] 但是哎什么自然回复
[8898.97] 那没关系啊
[8899.59] 没这没关系啊
[8900.27] 不影响
[8900.87] 先凿了这个桥龙必死啊
[8904.66] 扫墓双点那个桥龙的位置
[8907.46] 桥龙必死啊
[8909.86] 强龙他走嘛
[8914.94] 俩都保护一下
[8915.9] 顺便偷偷顺风
[8917.029] 唉刚才我俩直接被钢炮要烧死
[8919.589] 这个桥龙没耐久
[8920.349] 这个桥龙因为刚才看到钢炮能直接秒了
[8922.909] 封妖姬呢
[8923.489] 我封妖精那有那么高满血
[8925.69] 然后加了很多物防特防
[8926.85] 他就把我秒了
[8927.57] 居然跟我说
[8928.55] 不可思议啊
[8930.42] 这个桥龙是结实的嘛
[8933.1] 好那他桥龙死了
[8934.34] OK当然这里桥龙死了以后
[8936.3] 他后面大嘴又有雨天了
[8937.46] 有雨天没关系啊
[8938.5] 我有空气感
[8939.06] 对不对
[8939.48] 这一把他双杀了啊
[8940.62] 桥龙必死
[8946.82] 好扫墓
[8947.92] 加热风强龙必死
[8949.6] 有没有持久力啊
[8951.5] 有人
[8954.5] the f拜拜双杀
[8957.24] 当然他最后大嘴拿雨天
[8958.72] 大嘴拿雨天
[8959.54] 然后有谁有螳螂吗
[8960.52] 螳螂又怎么样
[8962.22] 螳螂又能怎么样
[8963.3] 螳螂打不过这两个
[8965.81] 然后我们有空气感的
[8966.97] 先把那个谁宰了
[8968.09] 先把这个看你是谁啊
[8969.77] 看你是谁
[8973.26] 你不马大杀不了他呀
[8974.92] 哇是三头龙
[8976.8] 难受啦
[8977.86] 三头龙大嘴鸥
[8979.34] 那看来我是啧难受嘞啊难受了
[8985.77] 三头龙大嘴鸥哇
[8993.84] 嘿嘿是吧
[9000.34] 扫那是必须的呀
[9002.2] 伤害48%
[9003.68] 补攻击感
[9004.22] 试一下啊
[9006.98] 只能如此啊
[9009.08] 不然一定赢不了啊
[9010.4] 要死了啊
[9011.04] 没有技能伤害啊
[9011.98] 他三头龙肯定围巾三等龙
[9013.4] 这也接不了
[9014] 大嘴后随便点暴风无所谓
[9016.48] 打这边他觉得因为你想想你扫墓是效果
[9021.02] 打那个三头龙效果不好的呀
[9022.54] 我王顺丰停了是吧
[9024.41] 然后喷火龙没劲打
[9025.41] 但是我们因为有空气卡就有金打
[9026.89] 不然你象球啥都不够啊
[9028.41] 空气卡大嘴巴遭了啊
[9030.89] 所以要注意一下空气砍他有他的道理啊
[9033.84] 就是你切了天气
